netflix_id,title,image,imdb_rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,updated_db,item_category
81172756,Celebrity Marriage,https://www.whats-on-netflix.com/wp-content/uploads/covers/celebritymarriage.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172756,,Movie,,2017,TV-14,A successful actress with an abusive husband confides in friends who have troubling relationship issues of their own.,"Drama, International","Kanayo O. Kanayo, Tonto Dikeh, Jackie Appiah, Odunlade Adekola, Toyin Aimakhu, Osita Iheme",Pascal Amanfo,106 mins,English,"Mar 28, 2020",What’s New on Netflix
81172757,My Wife and I,https://www.whats-on-netflix.com/wp-content/uploads/covers/mywifeandi.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172757,,Movie,,2017,TV-MA,"When a couple leaning toward divorce meets with a pastor for counseling, an unexpected development shakes up their marriage.",Comedy,"Ramsey Nouah, Omoni Oboli, Dorcas Shola Fapson, Sambasa Nzeribe, Jemima Osunde, Dozie Onyiriuka",Bunmi Ajakaiye,100 mins,English,"Mar 28, 2020",What’s New on Netflix
81172758,Slow Country,https://www.whats-on-netflix.com/wp-content/uploads/covers/slowcountry.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172758,,Movie,,2017,TV-MA,"Desperate to leave a life of prostitution, a teenage mother attempts to outsmart her ruthless boss who is determined to keep his prized asset.","Action, Drama","Folaremi Agunbiade, Imoudu Ayonote, Gina Castel, Anthony Igwe",Eric Aghimien,115 min,English,"Mar 28, 2020",What’s New on Netflix
81172821,Every Time I Die,https://www.whats-on-netflix.com/wp-content/uploads/covers/everytimeidie.jpeg,4.7/10,https://www.whats-on-netflix.com/clickout?netflixid=81172821,,Movie,,2019,TV-MA,"After a paramedic's violent death during a weekend trip, his spirit inhabits his friends' bodies in an effort to save them from a similar fate.",Thriller,"Marc Menchaca, Kevin D. Benton, Drew Fonteiro, Erica Camarano",Robi Michael,98 min,English,"Mar 28, 2020",What’s New on Netflix
81172830,Lost in London,https://www.whats-on-netflix.com/wp-content/uploads/covers/lostinlondon.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172830,,Movie,,2017,TV-14,"Nigerian students Okon and Bona experience culture shock -- several shocks, really -- after being selected for an exchange program in London.","Comedy, Nollywood","Ella Bates, Alex Ekubo, Khafi Kareem, Ime Bishop Umoh",Sunkanmi Adebayo,86 mins,English,"Mar 28, 2020",What’s New on Netflix
81172841,Lagos Real Fake Life,https://www.whats-on-netflix.com/wp-content/uploads/covers/lagosrealfakelife.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172841,,Movie,,2018,TV-14,"Two mooching friends vie for the attention of wealthy, beautiful women only to discover that their lavish lifestyles are bogus.","Nollywood, International, Comedy","Nonso Diobi, Mike Ezuruonye, Mercy Aigbe, Rex Nosa, Annie Macaulay Idibia, Ik Ogbonna",,117 mins,English,"Mar 28, 2020",What’s New on Netflix
81172848,Moms at War,https://www.whats-on-netflix.com/wp-content/uploads/covers/momsatwar.jpeg,5.4/10,https://www.whats-on-netflix.com/clickout?netflixid=81172848,,Movie,,2018,TV-14,"Two fierce mothers become rivals when a school contest forces their kids, both model students, to compete against one another to be the best in class.",Comedy,"Alvin Abayomi, Funke Akindele, Adetola Anifalaje, Michelle Dede",Omoni Oboli,90 min,English,"Mar 28, 2020",What’s New on Netflix
81172864,Zero Hour,https://www.whats-on-netflix.com/wp-content/uploads/covers/zerohour.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172864,,Movie,,2018,TV-14,"After his father passes, the heir to a retail empire returns to take over the family business but faces a controversy involving laundering and murder.","Drama, Nollywood","Richard Mofe-Damijo, Alex Ekubo, Ali Nuhu, Rahama Sadau, Eucharia Anunobi, Ene Oloja",Robert O. Peters,60 min,English,"Mar 28, 2020",What’s New on Netflix
81172866,Falz Experience,https://www.whats-on-netflix.com/wp-content/uploads/covers/falzexperience.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172866,,Movie,,2018,TV-MA,"Playing multiple characters, from lawyer to preacher, Nigerian artist Falz combines cinema with a concert after his successful 2017 end-of-year show.",Nollywood,"Falz, Adunni Ade, Bisola Aiyeola, Frank Donga",Falz,82 mins,English,"Mar 28, 2020",What’s New on Netflix
81172868,Wives on Strike: The Revolution,https://www.whats-on-netflix.com/wp-content/uploads/covers/wivesonstriketherevolution.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172868,,Movie,,2017,TV-MA,"After a woman is severely beaten at home, her strong-willed friends take a stand against their husbands to seek justice for domestic abuse victims.","Nollywood, Drama","Uche Jumbo, Omoni Oboli, Sola Sobowale, Chioma Chukwuka-Akpotha, Ufuoma McDermott, Odunlade Adekola",Omoni Oboli,93 mins,English,"Mar 28, 2020",What’s New on Netflix
81172891,Alakada Reloaded,https://www.whats-on-netflix.com/wp-content/uploads/covers/alakadareloaded.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172891,,Movie,,2017,TV-14,"To cope with her feelings of inferiority, a woman from an impoverished family tells tall tales of her wealth and influence to upgrade her social status.","Nollywood, Comedy","Kehinde Bankole, Lilian Esoro, Bolaji Amusan, Toyin Abraham, Gabriel Afolayan, Bidemi Kosoko",Toyin Abraham,103 mins,Yoruba,"Mar 28, 2020",What’s New on Netflix
81172895,93 Days,https://www.whats-on-netflix.com/wp-content/uploads/covers/93days.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=81172895,,Movie,,2016,TV-14,Heroic health workers fight to contain an Ebola outbreak when a patient arrives in Lagos with symptoms of the deadly virus. Based on a true story.,Drama,"Seun Ajayi, Bimbo Akintola, Zara Udofia Ejoh, Keppy Ekpenyong-Bassey",Steve Gukas,118 min,English,"Mar 28, 2020",What’s New on Netflix
81172897,Iyore,https://www.whats-on-netflix.com/wp-content/uploads/covers/iyore.jpeg,6.7/10,https://www.whats-on-netflix.com/clickout?netflixid=81172897,,Movie,,2015,TV-14,A tragic romance unfolds during a teacher's lessons on the Benin empire after they begin to mirror her love life when her childhood love reappears.,Drama,"Okawa Shaznay, Paul Obazele, Joseph Benjamin, Rita Dominic",Frank Rajah Arase,140 mins,English,"Mar 28, 2020",What’s New on Netflix
81172899,Payday,https://www.whats-on-netflix.com/wp-content/uploads/covers/payday.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172899,,Movie,,2018,TV-MA,"After an expensive night out, two flatmates get tangled in an overnight misadventure to recover their rent money to pay their dead landlord's daughter.",Drama,"Baaj Adebule, Ebiye Victor, Meg Otanwa, Bisola Aiyeola, Mawuli Gavor, Zack Orji",Cheta Chukwu,103 min,English,"Mar 28, 2020",What’s New on Netflix
81172901,The Island,https://www.whats-on-netflix.com/wp-content/uploads/covers/theisland.jpeg,6.7/10,https://www.whats-on-netflix.com/clickout?netflixid=81172901,,Movie,,2018,TV-14,"When a colonel uncovers controversial intel about the government, he makes a shocking discovery and must decide whether to reveal it or risk his life.","Action, Thriller","Femi Adebayo, Segun Arinze, Sukanmi Bahlofin, Tokunbor Idowu",Toka McBaror,94 min,English,"Mar 28, 2020",What’s New on Netflix
81172902,Up North,https://www.whats-on-netflix.com/wp-content/uploads/covers/upnorth.jpeg,7.9/10,https://www.whats-on-netflix.com/clickout?netflixid=81172902,,Movie,,2018,TV-14,A pampered heir must complete a year of service work to inherit his dad's assets but unearths new goals when he's placed in an unfamiliar region.,"Nollywood, Drama","Adzi Adamu, Rekiya Attah, Nafeesa Butu, Michelle Dede",Tope Oshin,99 mins,English,"Mar 28, 2020",What’s New on Netflix
81172903,Okafor's Law,https://www.whats-on-netflix.com/wp-content/uploads/covers/okaforslaw.jpeg,6.9/10,https://www.whats-on-netflix.com/clickout?netflixid=81172903,,Movie,,2016,TV-MA,An unapologetic lothario sets out to seduce three ex-flames -- but gets an unexpected education in love along the way.,"Comedy, Drama, Romance","Halimar Abubakar, Gabriel Afolayan, Toyin Aimakhu-Johnson, Kemi Lala Akindoju",Omoni Oboli,110 min,English,"Mar 28, 2020",What’s New on Netflix
81172904,Seven and a half dates,https://www.whats-on-netflix.com/wp-content/uploads/covers/sevenandahalfdates.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172904,,Movie,,2018,TV-14,"Engrossed in her career, a young woman reluctantly yields to her father's plan to set her up on 10 dates to find a suitable husband.","Drama, Romantic, Nollywood","Mercy Johnson, Jim Iyke, Toyin Abraham, Sola Sobowale, Akin Lewis, Bayray McNwizu",Biodun Stephen,106 mins,English,"Mar 28, 2020",What’s New on Netflix
81172905,In My Country,https://www.whats-on-netflix.com/wp-content/uploads/covers/inmycountry.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172905,,Movie,,2018,TV-14,"A teacher turns to a dubious man to raise money for her daughter's life-saving surgery, a crisis that is unexpectedly catapulted to a national stage.","Drama, Nollywood","Sam Dede, Bimbo Manuel, Okawa Shaznay, Shan George, Austin Enabulele, Precious Udoh",Frank Rajah Arase,99 mins,English,"Mar 28, 2020",What’s New on Netflix
81172908,The Accidental Spy,https://www.whats-on-netflix.com/wp-content/uploads/covers/theaccidentalspy.jpeg,6.1/10,https://www.whats-on-netflix.com/clickout?netflixid=81172908,,Movie,,2017,TV-14,"Nursing a broken heart, an IT specialist moves to London to audition for a reality TV show that unexpectedly turns into a real-life cartel drama.",Action,"Judith Akuta, Christine Allado, Dan Allen, Steve Broad",Roger Russell,104 min,English,"Mar 28, 2020",What’s New on Netflix
81172909,Tatu,https://www.whats-on-netflix.com/wp-content/uploads/covers/tatu.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172909,,Movie,,2017,TV-MA,"Doubting her future as a nun, a woman attempts to have a child, triggering a mystic tribal prophecy that could force her to make a godly sacrifice.","Nollywood, Drama","Rahama Sadau, Sambasa Nzeribe, Segun Arinze, Gabriel Afolayan, Desmond Elliot, Funlola Aofiyebi",Don Omope,101 mins,English,"Mar 28, 2020",What’s New on Netflix
81172911,Being Mrs Elliot,https://www.whats-on-netflix.com/wp-content/uploads/covers/beingmrselliot.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81172911,,Movie,,2014,TV-14,"When a scorned wife from the city shares a cab with a troubled villager, a fiery accident forces them to live out each other's lives.",Romance,"Chika Chukwu, Majid Michel, Omoni Oboli",Omoni Oboli,113 mins,English,"Mar 28, 2020",What’s New on Netflix
81173255,The Heretics,https://www.whats-on-netflix.com/wp-content/uploads/covers/theheretics.jpeg,4.7/10,https://www.whats-on-netflix.com/clickout?netflixid=81173255,,Movie,,2017,TV-MA,A withdrawn young woman hunted by a malicious cult is abducted by a brooding stranger and undergoes a bizarre transformation.,"Fantasy, Horror","Nina Kiri, Ry Barrett, Jorja Cadence, Will King",Chad Archibald,87 min,English,"Mar 28, 2020",What’s New on Netflix
81173792,Betty White: First Lady of Television,https://www.whats-on-netflix.com/wp-content/uploads/covers/bettywhitefirstladyoftelevision.jpeg,8.2/10,https://www.whats-on-netflix.com/clickout?netflixid=81173792,,Movie,,2018,TV-14,This documentary on actress and television producer Betty White traces her decades-long career as a woman breaking new ground in entertainment.,Documentary,"Valerie Bertinelli, Georgia Engel, Tina Fey, Valerie Harper",Steve Boettcher,57 min,English,"Mar 28, 2020",What’s New on Netflix
81174992,Bakugan: Battle Planet,https://www.whats-on-netflix.com/wp-content/uploads/covers/bakuganbattleplanet.jpeg,6.9/10,https://www.whats-on-netflix.com/clickout?netflixid=81174992,,TV Series,Season 1,,TV-PG,Dan Kouzo and his pals bond with mysterious creatures known as Bakugan while fighting sinister forces out to control the world.,Anime,"Jonah Wineberg, Margarita Valderrama, Deven Christian Mack, Jason Deline",,,English,"Mar 28, 2020",What’s New on Netflix
81176026,Wassup Man GO!,https://www.whats-on-netflix.com/wp-content/uploads/covers/wassupmango.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81176026,,TV Series,Season 1,,TV-MA,"Famously unfiltered star Joon Park goes to Los Angeles for an audition -- and for a colorful, totally personal romp through the city he calls home.","Comedy, Reality, Food",Joon Park,,,Korean,"Mar 28, 2020",What’s New on Netflix
81176188,American Factory,https://www.whats-on-netflix.com/wp-content/uploads/covers/americanfactoryaconversationwiththeobamas.jpeg,96%,https://www.whats-on-netflix.com/clickout?netflixid=81176188,Netflix Original,Movie,,2019,TV-G,Barack and Michelle Obama talk with directors Steven Bognar and Julia Reichert about the documentary and the importance of storytelling.,"Documentary, Special","President Barack Obama, Michelle Obama, Julia Reichert, Steven Bognar","Steven Bognar, Julia Reichert",10 mins,English,"Mar 28, 2020",What’s New on Netflix
81176196,The Rap Game,https://www.whats-on-netflix.com/wp-content/uploads/covers/therapgame.jpeg,6.6/10,https://www.whats-on-netflix.com/clickout?netflixid=81176196,,TV Series,Season 1,,TV-14,Young lyricists between the ages of 12 and 16 compete for a chance to sign to Jermaine Dupri's label while being mentored by hip-hop and R&B's finest.,Reality-TV,"Jermaine Dupri, Jayla Marie, Young Lyric, Miss Mulatto",,40 min,English,"Mar 28, 2020",What’s New on Netflix
81176200,Manmadhudu 2,https://www.whats-on-netflix.com/wp-content/uploads/covers/manmadhudu2.jpeg,5.0/10,https://www.whats-on-netflix.com/clickout?netflixid=81176200,,Movie,,2019,TV-MA,"Under pressure to marry, a perennial bachelor hires a much younger woman to act as his fianc?e, but her bond with his family throws his plan for a loop.","Comedy, Drama, Romance","Nagarjuna Akkineni, Rakul Preet Singh, Vennela Kishore, Rao Ramesh",Rahul Ravindran,155 min,Telugu,"Mar 28, 2020",What’s New on Netflix
81176204,Thambi,https://www.whats-on-netflix.com/wp-content/uploads/covers/thambi.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=81176204,,Movie,,2019,TV-MA,"As a tip leads a local politician to his long-estranged son, his daughter has doubts about whether the young man is truly family or just an impostor.","Action, Thriller","Karthi, Jyotika, Sathyaraj, Nikhila Vimal",Jeethu Joseph,149 min,Tamil,"Mar 28, 2020",What’s New on Netflix
81177238,Malaal,https://www.whats-on-netflix.com/wp-content/uploads/covers/malaal.jpeg,6.0/10,https://www.whats-on-netflix.com/clickout?netflixid=81177238,,Movie,,2019,TV-14,"Class divides become thorns in the budding romance between the crony of a nativist Mumbai politician and the new, North Indian resident of his chawl.","Action, Drama, Romance","Meezaan Jafri, Sharmin Segal, Badri Chavan, Komal Chhabria",Mangesh Hadawale,153 min,Hindi,"Mar 28, 2020",What’s New on Netflix
81177341,Bhangra Paa Le,https://www.whats-on-netflix.com/wp-content/uploads/covers/bhangrapaale.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=81177341,,Movie,,2020,TV-14,"Determined to bring traditional bhangra to the world stage, a dancer preps for an international competition against a rival with dreams of her own.","Comedy, Drama, Music","Sunny Kaushal, Rukshar Dhillon, Shriya Pilgaonkar, Mark Bennington",Sneha Taurani,131 min,Hindi,"Mar 28, 2020",What’s New on Netflix
81177367,Noblemen,https://www.whats-on-netflix.com/wp-content/uploads/covers/noblemen.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81177367,,Movie,,2017,TV-MA,"When he lands the lead in his Christian school's production of ""The Merchant of Venice,"" a secretly gay student is bullied by wealthy upperclassmen.",Drama,"Kunal Kapoor, Ali Haji, Mohammed Ali Mir, Muskkaan Jaferi",Vandana Kataria,108 mins,Hindi,"Mar 28, 2020",What’s New on Netflix
81177371,Mehandi Circus,https://www.whats-on-netflix.com/wp-content/uploads/covers/mehandicircus.jpeg,8.9/10,https://www.whats-on-netflix.com/clickout?netflixid=81177371,,Movie,,2019,TV-14,"In the early 1990s, the love between a cassette shop owner and a traveling circus performer challenges caste barriers and disapproving parents.",Drama,"Shweta Tripathi, Ankur Vikal",Raju Saravanan,135 min,Tamil,"Mar 28, 2020",What’s New on Netflix
81177504,The Body Remembers When the World Broke Open,https://www.whats-on-netflix.com/wp-content/uploads/covers/thebodyrememberswhentheworldbrokeopen.jpeg,7.1/10,https://www.whats-on-netflix.com/clickout?netflixid=81177504,,Movie,,2019,TV-MA,"After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives.",Drama,"Violet Nelson, Elle-Máijá Tailfeathers, Charlie Hannah, Barbara Eve Harris","Kathleen Hepburn(co-director), Elle-Máijá Tailfeathers(co-director)",105 min,English,"Mar 28, 2020",What’s New on Netflix
81178339,Ultras,https://www.whats-on-netflix.com/wp-content/uploads/covers/ultras.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81178339,Netflix Original,Movie,,2020,TV-MA,An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.,Drama,"Aniello Arena, Ciro Nacca, Simone Borrelli, Daniele Vicorito",Francesco Lettieri,108 min,Italian,"Mar 28, 2020",What’s New on Netflix
81179693,Euphoria,https://www.whats-on-netflix.com/wp-content/uploads/covers/euphoria.jpeg,5.8/10,https://www.whats-on-netflix.com/clickout?netflixid=81179693,,Movie,,2017,R,"An entrepreneur prone to partying and his estranged brother, a teacher resigned to a humdrum life, begin to bond under fragile circumstances.","Adventure, Drama, Mystery","Alicia Vikander, Eva Green, Charles Dance, Charlotte Rampling",Lisa Langseth,104 min,English,"Mar 28, 2020",What’s New on Netflix
81179821,My MVP Valentine,https://www.whats-on-netflix.com/wp-content/uploads/covers/mymvpvalentine.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=81179821,,TV Series,Season 1,,TV-PG,"An unfortunate accident alters the life of a high school basketball prodigy, who abandons his beloved sport and becomes entangled in a love triangle.","Teen, Drama","Hsing-shu Yen, Angela Shao-Han Chang, Tony Sun, Hsing-Wen Li",,46 min,Mandarin,"Mar 28, 2020",What’s New on Netflix
81179844,At the Dolphin Bay,https://www.whats-on-netflix.com/wp-content/uploads/covers/atthedolphinbay.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=81179844,,TV Series,Season 1,,TV-14,"Encountering each other after a long separation, two childhood friends from orphanage must overcome great odds to fulfill an old promise and find love.","Comedy, Drama, Romance","Angela Shao-Han Chang, Joyce Chao, Jill Hsu, Ambrose Hui",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
81179864,Westside Story,https://www.whats-on-netflix.com/wp-content/uploads/covers/westsidestory.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81179864,,TV Series,Season 1,,TV-14,"Spirited high school misfits with hearts of gold begin their journeys into adulthood as they navigate school, friendship, romance and heartbreak.","Comedy, Drama","Tony Sun, Wallace Huo, Esther Liu, Cyndi Wang, Zax Wang, Sam Wang",,60 min,Japanese,"Mar 28, 2020",What’s New on Netflix
81179882,La Robe De Mariee Des Cieux,https://www.whats-on-netflix.com/wp-content/uploads/covers/larobedemarieedescieux.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81179882,,TV Series,Season 1,,TV-14,"After a chance encounter that ends on bad terms, two clashing strangers soon cross paths again as their fates become inevitably intertwined.",Drama,"Cyndi Wang, Leon Jay Williams, Chu Chung-heng, Michael Tao, Ming Dao, Jacky Chu",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
81183491,Jamtara - Sabka Number Ayega,https://www.whats-on-netflix.com/wp-content/uploads/covers/jamtarasabkanumberayega.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81183491,Netflix Original,TV Series,Season 1,,TV-MA,"A group of small-town young men run a lucrative phishing operation, until a corrupt politician wants in on their scheme -- and a cop wants to fight it.",Crime,"Amit Sial, Dibyendu Bhattacharya, Aksha Pardasany, Sparsh Shrivastav",,,Hindi,"Mar 28, 2020",What’s New on Netflix
81183493,Taj Mahal 1989,https://www.whats-on-netflix.com/wp-content/uploads/covers/tajmahal1989.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81183493,Netflix Original,TV Series,Season 1,,TV-MA,"In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships.","Romantic, Drama, Comedy","Neeraj Kabi, Geetanjali Kulkarni, Danish Husain, Sheeba Chaddha, Paras Priyadarshan, Anshul Chauhan",,,Hindi,"Mar 28, 2020",What’s New on Netflix
81183494,She,https://www.whats-on-netflix.com/wp-content/uploads/covers/she.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81183494,Netflix Original,TV Series,Season 1,,TV-MA,An undercover assignment to expose a drug ring becomes a timid Mumbai constable's road to empowerment as she realizes her dormant sexuality's potential.,"Crime, Drama",Aditi Sudhir Pohankar,,,Hindi,"Mar 28, 2020",What’s New on Netflix
81183570,Home Is Where the Killer Is,https://www.whats-on-netflix.com/wp-content/uploads/covers/homeiswherethekilleris.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81183570,,Movie,,2019,TV-14,"Recovering from cancer, a young woman thinks she's found a friend when she rents a room from a caring ex-doctor. But empathy soon becomes obsession.",Thrillers,"Kelly Kruger, Richard Speight Jr., Stacy Haiduk, Beth Littleford",Kaila York,86 mins,English,"Mar 28, 2020",What’s New on Netflix
81183572,Deviant Love,https://www.whats-on-netflix.com/wp-content/uploads/covers/deviantlove.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81183572,,Movie,,2019,TV-14,"In a tailspin after her marriage collapses, Jamie falls for a helpful gentleman whose interest in her welfare hides sinister motives.",Thrillers,"Emma Bell, Nick Ballard, Bradley Bundlie, Gail O'Grady, Corbin Timbrook, Kate Lang Johnson",Michael Feifer,86 mins,English,"Mar 28, 2020",What’s New on Netflix
81183624,Billy on the Street,https://www.whats-on-netflix.com/wp-content/uploads/covers/billyonthestreet.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=81183624,,TV Series,Seasons 1-4,,TV-14,"Comedian Billy Eichner sprints through New York with celebrities to stun pedestrians with unapologetic, unfiltered and unique pop culture questions.","Comedy, Game-Show, Reality-TV",Billy Eichner,,30 min,English,"Mar 28, 2020",What’s New on Netflix
81184332,Last Ferry,https://www.whats-on-netflix.com/wp-content/uploads/covers/lastferry.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=81184332,,Movie,,2019,TV-MA,"Seeking romance and friendship, a young gay lawyer travels to Fire Island in the off-season and is soon on the run after witnessing a murder.","Crime, Drama, Thriller","Gabriel Sloyer, Myles Clohessy, Ramon O. Torres, Larry Owens",Jaki Bradley,86 min,English,"Mar 28, 2020",What’s New on Netflix
81184681,Chhota Bheem Kung Fu Dhamaka Series,https://www.whats-on-netflix.com/wp-content/uploads/covers/chhotabheemkungfudhamakaseries.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81184681,,TV Series,Season 1,,TV-Y7,"From kung fu battles to run-ins with bandits, life in an empire far away from home is an endless adventure for Chhota Bheem and his buddies.",Kids,,,,Hindi,"Mar 28, 2020",What’s New on Netflix
81184705,Tee Shot: Ariya Jutanugarn,https://www.whats-on-netflix.com/wp-content/uploads/covers/teeshotariyajutanugarn.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81184705,,Movie,,2019,TV-14,"This biopic follows pro golfer Ariya Jutanugarn's journey to the LPGA tour, from child prodigy to her number-one ranking in the world.","Children, Family, Drama","Krissiri Sukhsvasti, Atchareeya Potipipittanakorn, Thaneth Warakulnukroh, Hattaya Wongkrachang, Somlek Sakdikul, Marinda Halpin",Tanawat Aiemjinda,,Thai,"Mar 28, 2020",What’s New on Netflix
81184735,Barbie Dreamhouse Adventures: Go Team Roberts,https://www.whats-on-netflix.com/wp-content/uploads/covers/barbiedreamhouseadventuresgoteamroberts.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81184735,,TV Series,Season 2,,TV-Y,"As the Roberts family heads to Costa Rica to investigate a mermaid legend, Barbie takes on a summer job at a water park run by a devious boss.",Kids,"America Young, Kirsten Day, Cassandra Morris, Cassidy Naber, Emma Galvin, Stephanie Sheh",,,English,"Mar 28, 2020",What’s New on Netflix
81185502,A Little Thing Called First Love,https://www.whats-on-netflix.com/wp-content/uploads/covers/alittlethingcalledfirstlove.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81185502,,TV Series,Season 1 - New Episodes Weekly,,TV-G,Chu lian na jian xiao shi ,"Teen, Chinese","Lai Kuan-lin, Zhao Jinmai, Wang Runze, Chai Wei, Wang Bowen",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
81186758,Oh! Baby,https://www.whats-on-netflix.com/wp-content/uploads/covers/ohbaby.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81186758,,Movie,,2019,TV-14,A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off her life.,"Drama, Fantasy, Musical","Samantha Ruth Prabhu, Lakshmi, Rajendra Prasad, Rao Ramesh",Nandini Reddy,145 mins,Telugu,"Mar 28, 2020",What’s New on Netflix
81187847,League of Legends Origins,https://www.whats-on-netflix.com/wp-content/uploads/covers/leagueoflegendsorigins.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81187847,,Movie,,2019,TV-MA,"Fans, experts and creators of the ""League of Legends"" detail the game's rise from free demo to global esports titan.",Documentary,,Leslie Iwerks,77 mins,English,"Mar 28, 2020",What’s New on Netflix
81188871,Let's Dance,https://www.whats-on-netflix.com/wp-content/uploads/covers/letsdance.jpeg,5.6/10,https://www.whats-on-netflix.com/clickout?netflixid=81188871,,Movie,,2019,TV-MA,"After his crew breaks up, a gifted but insecure hip-hop dancer teaches at a top ballet school in Paris, where he falls for an aspiring ballerina.","Comedy, Drama, Music","Rayane Bensetti, Alexia Giordano, Guillaume de Tonquédec, Mehdi Kerkouche",Ladislas Chollat,109 min,French,"Mar 28, 2020",What’s New on Netflix
81189396,Spitfire: The Plane that Saved the World,https://www.whats-on-netflix.com/wp-content/uploads/covers/spitfiretheplanethatsavedtheworld.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81189396,,Movie,,2018,TV-14,"In this epic documentary, last-surviving veterans trace the history of a legendary fighter aircraft that dominated the air during the Battle of Britain.",Documentary,,"David Fairhead, Anthony Palmer",95 mins,English,"Mar 28, 2020",What’s New on Netflix
81189912,Drive,https://www.whats-on-netflix.com/wp-content/uploads/covers/drive.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81189912,Netflix Original,Movie,,2018,TV-14,"A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets.","Action, Crime, Drama","Sunny Pawar, Jacqueline Fernandez, Sushant Singh Rajput, Sudeep",Tarun Mansukhani,147 min,Hindi,"Mar 28, 2020",What’s New on Netflix
81191228,Homeland,https://www.whats-on-netflix.com/wp-content/uploads/covers/homeland.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81191228,,Movie,,2019,TV-PG,"Determined to trace her ancestral history, an Armenian woman travels to a French village, where she befriends a kind man and, better yet, finds herself.","Indian Films, Dramas, International Dramas, Independent Films","Parambrata Chatterjee, Ani Hovhannisyan, Jonathan Dumontier, Varzu, Sylvie de Neef, Prakashchandra Roy",Anindya Chatterjee,,English,"Mar 28, 2020",What’s New on Netflix
81191473,Candy Online,https://www.whats-on-netflix.com/wp-content/uploads/covers/candyonline.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81191473,,TV Series,Season 1,,TV-MA,"When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.","Teen, Drama","Ruby Zhan, Suun Lin, Sunnie Wang, Dean Tang, Lain Lu, Cheng Ko",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
